id;z1;z2;z3;z4;z5
22027;1;3;8;47;49
22028;1;3;8;47;50
22029;1;3;8;48;49
22030;1;3;8;48;50
22031;1;3;8;49;50
211879;2;3;4;5;8
211923;2;3;4;6;8
211966;2;3;4;7;8
212009;2;3;4;8;9
212010;2;3;4;8;10
212011;2;3;4;8;11
212012;2;3;4;8;12
212013;2;3;4;8;13
212014;2;3;4;8;14
212015;2;3;4;8;15
212016;2;3;4;8;16
212017;2;3;4;8;17
212018;2;3;4;8;18
212019;2;3;4;8;19
212020;2;3;4;8;20
212021;2;3;4;8;21
212022;2;3;4;8;22
212023;2;3;4;8;23
212024;2;3;4;8;24
212025;2;3;4;8;25
212026;2;3;4;8;26
212027;2;3;4;8;27
212028;2;3;4;8;28
212029;2;3;4;8;29
212030;2;3;4;8;30
212031;2;3;4;8;31
212032;2;3;4;8;32
212033;2;3;4;8;33
212034;2;3;4;8;34
212035;2;3;4;8;35
212036;2;3;4;8;36
212037;2;3;4;8;37
212038;2;3;4;8;38
212039;2;3;4;8;39
212040;2;3;4;8;40
212041;2;3;4;8;41
212042;2;3;4;8;42
212043;2;3;4;8;43
212044;2;3;4;8;44
212045;2;3;4;8;45
212046;2;3;4;8;46
212047;2;3;4;8;47
212048;2;3;4;8;48
212049;2;3;4;8;49
212050;2;3;4;8;50
212913;2;3;5;6;8
212956;2;3;5;7;8
212999;2;3;5;8;9
213000;2;3;5;8;10
213001;2;3;5;8;11
213002;2;3;5;8;12
213003;2;3;5;8;13
213004;2;3;5;8;14
213005;2;3;5;8;15
213006;2;3;5;8;16
213007;2;3;5;8;17
213008;2;3;5;8;18
213009;2;3;5;8;19
213010;2;3;5;8;20
213011;2;3;5;8;21
213012;2;3;5;8;22
213013;2;3;5;8;23
213014;2;3;5;8;24
213015;2;3;5;8;25
213016;2;3;5;8;26
213017;2;3;5;8;27
213018;2;3;5;8;28
213019;2;3;5;8;29
213020;2;3;5;8;30
213021;2;3;5;8;31
213022;2;3;5;8;32
213023;2;3;5;8;33
213024;2;3;5;8;34
213025;2;3;5;8;35
213026;2;3;5;8;36
213027;2;3;5;8;37
213028;2;3;5;8;38
213029;2;3;5;8;39
213030;2;3;5;8;40
213031;2;3;5;8;41
213032;2;3;5;8;42
213033;2;3;5;8;43
213034;2;3;5;8;44
213035;2;3;5;8;45
213036;2;3;5;8;46
213037;2;3;5;8;47
213038;2;3;5;8;48
213039;2;3;5;8;49
213040;2;3;5;8;50
213902;2;3;6;7;8
213945;2;3;6;8;9
213946;2;3;6;8;10
213947;2;3;6;8;11
213948;2;3;6;8;12
213949;2;3;6;8;13
213950;2;3;6;8;14
213951;2;3;6;8;15
213952;2;3;6;8;16
213953;2;3;6;8;17
213954;2;3;6;8;18
213955;2;3;6;8;19
213956;2;3;6;8;20
213957;2;3;6;8;21
213958;2;3;6;8;22
213959;2;3;6;8;23
213960;2;3;6;8;24
213961;2;3;6;8;25
213962;2;3;6;8;26
213963;2;3;6;8;27
213964;2;3;6;8;28
213965;2;3;6;8;29
213966;2;3;6;8;30
213967;2;3;6;8;31
213968;2;3;6;8;32
213969;2;3;6;8;33
213970;2;3;6;8;34
213971;2;3;6;8;35
213972;2;3;6;8;36
213973;2;3;6;8;37
213974;2;3;6;8;38
213975;2;3;6;8;39
213976;2;3;6;8;40
213977;2;3;6;8;41
213978;2;3;6;8;42
213979;2;3;6;8;43
213980;2;3;6;8;44
213981;2;3;6;8;45
213982;2;3;6;8;46
213983;2;3;6;8;47
213984;2;3;6;8;48
213985;2;3;6;8;49
213986;2;3;6;8;50
214848;2;3;7;8;9
214849;2;3;7;8;10
214850;2;3;7;8;11
214851;2;3;7;8;12
214852;2;3;7;8;13
214853;2;3;7;8;14
214854;2;3;7;8;15
214855;2;3;7;8;16
214856;2;3;7;8;17
214857;2;3;7;8;18
214858;2;3;7;8;19
214859;2;3;7;8;20
214860;2;3;7;8;21
214861;2;3;7;8;22
214862;2;3;7;8;23
214863;2;3;7;8;24
214864;2;3;7;8;25
214865;2;3;7;8;26
214866;2;3;7;8;27
214867;2;3;7;8;28
214868;2;3;7;8;29
214869;2;3;7;8;30
214870;2;3;7;8;31
214871;2;3;7;8;32
214872;2;3;7;8;33
214873;2;3;7;8;34
214874;2;3;7;8;35
214875;2;3;7;8;36
214876;2;3;7;8;37
214877;2;3;7;8;38
214878;2;3;7;8;39
214879;2;3;7;8;40
214880;2;3;7;8;41
214881;2;3;7;8;42
214882;2;3;7;8;43
214883;2;3;7;8;44
214884;2;3;7;8;45
214885;2;3;7;8;46
214886;2;3;7;8;47
214887;2;3;7;8;48
214888;2;3;7;8;49
214889;2;3;7;8;50
215751;2;3;8;9;10
215752;2;3;8;9;11
215753;2;3;8;9;12
215754;2;3;8;9;13
215755;2;3;8;9;14
215756;2;3;8;9;15
215757;2;3;8;9;16
215758;2;3;8;9;17
215759;2;3;8;9;18
215760;2;3;8;9;19
215761;2;3;8;9;20
215762;2;3;8;9;21
215763;2;3;8;9;22
215764;2;3;8;9;23
215765;2;3;8;9;24
215766;2;3;8;9;25
215767;2;3;8;9;26
215768;2;3;8;9;27
215769;2;3;8;9;28
215770;2;3;8;9;29
215771;2;3;8;9;30
215772;2;3;8;9;31
215773;2;3;8;9;32
215774;2;3;8;9;33
215775;2;3;8;9;34
215776;2;3;8;9;35
215777;2;3;8;9;36
215778;2;3;8;9;37
215779;2;3;8;9;38
215780;2;3;8;9;39
215781;2;3;8;9;40
215782;2;3;8;9;41
215783;2;3;8;9;42
215784;2;3;8;9;43
215785;2;3;8;9;44
215786;2;3;8;9;45
215787;2;3;8;9;46
215788;2;3;8;9;47
215789;2;3;8;9;48
215790;2;3;8;9;49
215791;2;3;8;9;50
215792;2;3;8;10;11
215793;2;3;8;10;12
215794;2;3;8;10;13
215795;2;3;8;10;14
215796;2;3;8;10;15
215797;2;3;8;10;16
215798;2;3;8;10;17
215799;2;3;8;10;18
215800;2;3;8;10;19
215801;2;3;8;10;20
215802;2;3;8;10;21
215803;2;3;8;10;22
215804;2;3;8;10;23
215805;2;3;8;10;24
215806;2;3;8;10;25
215807;2;3;8;10;26
215808;2;3;8;10;27
215809;2;3;8;10;28
215810;2;3;8;10;29
215811;2;3;8;10;30
215812;2;3;8;10;31
215813;2;3;8;10;32
215814;2;3;8;10;33
215815;2;3;8;10;34
215816;2;3;8;10;35
215817;2;3;8;10;36
215818;2;3;8;10;37
215819;2;3;8;10;38
215820;2;3;8;10;39
215821;2;3;8;10;40
215822;2;3;8;10;41
215823;2;3;8;10;42
215824;2;3;8;10;43
215825;2;3;8;10;44
215826;2;3;8;10;45
215827;2;3;8;10;46
215828;2;3;8;10;47
215829;2;3;8;10;48
215830;2;3;8;10;49
215831;2;3;8;10;50
215832;2;3;8;11;12
215833;2;3;8;11;13
215834;2;3;8;11;14
215835;2;3;8;11;15
215836;2;3;8;11;16
215837;2;3;8;11;17
215838;2;3;8;11;18
215839;2;3;8;11;19
215840;2;3;8;11;20
215841;2;3;8;11;21
215842;2;3;8;11;22
215843;2;3;8;11;23
215844;2;3;8;11;24
215845;2;3;8;11;25
215846;2;3;8;11;26
215847;2;3;8;11;27
215848;2;3;8;11;28
215849;2;3;8;11;29
215850;2;3;8;11;30
215851;2;3;8;11;31
215852;2;3;8;11;32
215853;2;3;8;11;33
215854;2;3;8;11;34
215855;2;3;8;11;35
215856;2;3;8;11;36
215857;2;3;8;11;37
215858;2;3;8;11;38
215859;2;3;8;11;39
215860;2;3;8;11;40
215861;2;3;8;11;41
215862;2;3;8;11;42
215863;2;3;8;11;43
215864;2;3;8;11;44
215865;2;3;8;11;45
215866;2;3;8;11;46
215867;2;3;8;11;47
215868;2;3;8;11;48
215869;2;3;8;11;49
215870;2;3;8;11;50
215871;2;3;8;12;13
215872;2;3;8;12;14
215873;2;3;8;12;15
215874;2;3;8;12;16
215875;2;3;8;12;17
215876;2;3;8;12;18
215877;2;3;8;12;19
215878;2;3;8;12;20
215879;2;3;8;12;21
215880;2;3;8;12;22
215881;2;3;8;12;23
215882;2;3;8;12;24
215883;2;3;8;12;25
215884;2;3;8;12;26
215885;2;3;8;12;27
215886;2;3;8;12;28
215887;2;3;8;12;29
215888;2;3;8;12;30
215889;2;3;8;12;31
215890;2;3;8;12;32
215891;2;3;8;12;33
215892;2;3;8;12;34
215893;2;3;8;12;35
215894;2;3;8;12;36
215895;2;3;8;12;37
215896;2;3;8;12;38
215897;2;3;8;12;39
215898;2;3;8;12;40
215899;2;3;8;12;41
215900;2;3;8;12;42
215901;2;3;8;12;43
215902;2;3;8;12;44
215903;2;3;8;12;45
215904;2;3;8;12;46
215905;2;3;8;12;47
215906;2;3;8;12;48
215907;2;3;8;12;49
215908;2;3;8;12;50
215909;2;3;8;13;14
215910;2;3;8;13;15
215911;2;3;8;13;16
215912;2;3;8;13;17
215913;2;3;8;13;18
215914;2;3;8;13;19
215915;2;3;8;13;20
215916;2;3;8;13;21
215917;2;3;8;13;22
215918;2;3;8;13;23
215919;2;3;8;13;24
215920;2;3;8;13;25
215921;2;3;8;13;26
215922;2;3;8;13;27
215923;2;3;8;13;28
215924;2;3;8;13;29
215925;2;3;8;13;30
215926;2;3;8;13;31
215927;2;3;8;13;32
215928;2;3;8;13;33
215929;2;3;8;13;34
215930;2;3;8;13;35
215931;2;3;8;13;36
215932;2;3;8;13;37
215933;2;3;8;13;38
215934;2;3;8;13;39
215935;2;3;8;13;40
215936;2;3;8;13;41
215937;2;3;8;13;42
215938;2;3;8;13;43
215939;2;3;8;13;44
215940;2;3;8;13;45
215941;2;3;8;13;46
215942;2;3;8;13;47
215943;2;3;8;13;48
215944;2;3;8;13;49
215945;2;3;8;13;50
215946;2;3;8;14;15
215947;2;3;8;14;16
215948;2;3;8;14;17
215949;2;3;8;14;18
215950;2;3;8;14;19
215951;2;3;8;14;20
215952;2;3;8;14;21
215953;2;3;8;14;22
215954;2;3;8;14;23
215955;2;3;8;14;24
215956;2;3;8;14;25
215957;2;3;8;14;26
215958;2;3;8;14;27
215959;2;3;8;14;28
215960;2;3;8;14;29
215961;2;3;8;14;30
215962;2;3;8;14;31
215963;2;3;8;14;32
215964;2;3;8;14;33
215965;2;3;8;14;34
215966;2;3;8;14;35
215967;2;3;8;14;36
215968;2;3;8;14;37
215969;2;3;8;14;38
215970;2;3;8;14;39
215971;2;3;8;14;40
215972;2;3;8;14;41
215973;2;3;8;14;42
215974;2;3;8;14;43
215975;2;3;8;14;44
215976;2;3;8;14;45
215977;2;3;8;14;46
215978;2;3;8;14;47
215979;2;3;8;14;48
215980;2;3;8;14;49
215981;2;3;8;14;50
215982;2;3;8;15;16
215983;2;3;8;15;17
215984;2;3;8;15;18
215985;2;3;8;15;19
215986;2;3;8;15;20
215987;2;3;8;15;21
215988;2;3;8;15;22
215989;2;3;8;15;23
215990;2;3;8;15;24
215991;2;3;8;15;25
215992;2;3;8;15;26
215993;2;3;8;15;27
215994;2;3;8;15;28
215995;2;3;8;15;29
215996;2;3;8;15;30
215997;2;3;8;15;31
215998;2;3;8;15;32
215999;2;3;8;15;33
216000;2;3;8;15;34
216001;2;3;8;15;35
216002;2;3;8;15;36
216003;2;3;8;15;37
216004;2;3;8;15;38
216005;2;3;8;15;39
216006;2;3;8;15;40
216007;2;3;8;15;41
216008;2;3;8;15;42
216009;2;3;8;15;43
216010;2;3;8;15;44
216011;2;3;8;15;45
216012;2;3;8;15;46
216013;2;3;8;15;47
216014;2;3;8;15;48
216015;2;3;8;15;49
216016;2;3;8;15;50
216017;2;3;8;16;17
216018;2;3;8;16;18
216019;2;3;8;16;19
216020;2;3;8;16;20
216021;2;3;8;16;21
216022;2;3;8;16;22
216023;2;3;8;16;23
216024;2;3;8;16;24
216025;2;3;8;16;25
216026;2;3;8;16;26
216027;2;3;8;16;27
216028;2;3;8;16;28
216029;2;3;8;16;29
216030;2;3;8;16;30
216031;2;3;8;16;31
216032;2;3;8;16;32
216033;2;3;8;16;33
216034;2;3;8;16;34
216035;2;3;8;16;35
216036;2;3;8;16;36
216037;2;3;8;16;37
216038;2;3;8;16;38
216039;2;3;8;16;39
216040;2;3;8;16;40
216041;2;3;8;16;41
216042;2;3;8;16;42
216043;2;3;8;16;43
216044;2;3;8;16;44
216045;2;3;8;16;45
216046;2;3;8;16;46
216047;2;3;8;16;47
216048;2;3;8;16;48
216049;2;3;8;16;49
216050;2;3;8;16;50
216051;2;3;8;17;18
216052;2;3;8;17;19
216053;2;3;8;17;20
216054;2;3;8;17;21
216055;2;3;8;17;22
216056;2;3;8;17;23
216057;2;3;8;17;24
216058;2;3;8;17;25
216059;2;3;8;17;26
216060;2;3;8;17;27
216061;2;3;8;17;28
216062;2;3;8;17;29
216063;2;3;8;17;30
216064;2;3;8;17;31
216065;2;3;8;17;32
216066;2;3;8;17;33
216067;2;3;8;17;34
216068;2;3;8;17;35
216069;2;3;8;17;36
216070;2;3;8;17;37
216071;2;3;8;17;38
216072;2;3;8;17;39
216073;2;3;8;17;40
216074;2;3;8;17;41
216075;2;3;8;17;42
216076;2;3;8;17;43
216077;2;3;8;17;44
216078;2;3;8;17;45
216079;2;3;8;17;46
216080;2;3;8;17;47
216081;2;3;8;17;48
216082;2;3;8;17;49
216083;2;3;8;17;50
216084;2;3;8;18;19
216085;2;3;8;18;20
216086;2;3;8;18;21
216087;2;3;8;18;22
216088;2;3;8;18;23
216089;2;3;8;18;24
216090;2;3;8;18;25
216091;2;3;8;18;26
216092;2;3;8;18;27
216093;2;3;8;18;28
216094;2;3;8;18;29
216095;2;3;8;18;30
216096;2;3;8;18;31
216097;2;3;8;18;32
216098;2;3;8;18;33
216099;2;3;8;18;34
216100;2;3;8;18;35
216101;2;3;8;18;36
216102;2;3;8;18;37
216103;2;3;8;18;38
216104;2;3;8;18;39
216105;2;3;8;18;40
216106;2;3;8;18;41
216107;2;3;8;18;42
216108;2;3;8;18;43
216109;2;3;8;18;44
216110;2;3;8;18;45
216111;2;3;8;18;46
216112;2;3;8;18;47
216113;2;3;8;18;48
216114;2;3;8;18;49
216115;2;3;8;18;50
216116;2;3;8;19;20
216117;2;3;8;19;21
216118;2;3;8;19;22
216119;2;3;8;19;23
216120;2;3;8;19;24
216121;2;3;8;19;25
216122;2;3;8;19;26
216123;2;3;8;19;27
216124;2;3;8;19;28
216125;2;3;8;19;29
216126;2;3;8;19;30
216127;2;3;8;19;31
216128;2;3;8;19;32
216129;2;3;8;19;33
216130;2;3;8;19;34
216131;2;3;8;19;35
216132;2;3;8;19;36
216133;2;3;8;19;37
216134;2;3;8;19;38
216135;2;3;8;19;39
216136;2;3;8;19;40
216137;2;3;8;19;41
216138;2;3;8;19;42
216139;2;3;8;19;43
216140;2;3;8;19;44
216141;2;3;8;19;45
216142;2;3;8;19;46
216143;2;3;8;19;47
216144;2;3;8;19;48
216145;2;3;8;19;49
216146;2;3;8;19;50
216147;2;3;8;20;21
216148;2;3;8;20;22
216149;2;3;8;20;23
216150;2;3;8;20;24
216151;2;3;8;20;25
216152;2;3;8;20;26
216153;2;3;8;20;27
216154;2;3;8;20;28
216155;2;3;8;20;29
216156;2;3;8;20;30
216157;2;3;8;20;31
216158;2;3;8;20;32
216159;2;3;8;20;33
216160;2;3;8;20;34
216161;2;3;8;20;35
216162;2;3;8;20;36
216163;2;3;8;20;37
216164;2;3;8;20;38
216165;2;3;8;20;39
216166;2;3;8;20;40
216167;2;3;8;20;41
216168;2;3;8;20;42
216169;2;3;8;20;43
216170;2;3;8;20;44
216171;2;3;8;20;45
216172;2;3;8;20;46
216173;2;3;8;20;47
216174;2;3;8;20;48
216175;2;3;8;20;49
216176;2;3;8;20;50
216177;2;3;8;21;22
216178;2;3;8;21;23
216179;2;3;8;21;24
216180;2;3;8;21;25
216181;2;3;8;21;26
216182;2;3;8;21;27
216183;2;3;8;21;28
216184;2;3;8;21;29
216185;2;3;8;21;30
216186;2;3;8;21;31
216187;2;3;8;21;32
216188;2;3;8;21;33
216189;2;3;8;21;34
216190;2;3;8;21;35
216191;2;3;8;21;36
216192;2;3;8;21;37
216193;2;3;8;21;38
216194;2;3;8;21;39
216195;2;3;8;21;40
216196;2;3;8;21;41
216197;2;3;8;21;42
216198;2;3;8;21;43
216199;2;3;8;21;44
216200;2;3;8;21;45
216201;2;3;8;21;46
216202;2;3;8;21;47
216203;2;3;8;21;48
216204;2;3;8;21;49
216205;2;3;8;21;50
216206;2;3;8;22;23
216207;2;3;8;22;24
216208;2;3;8;22;25
216209;2;3;8;22;26
216210;2;3;8;22;27
216211;2;3;8;22;28
216212;2;3;8;22;29
216213;2;3;8;22;30
216214;2;3;8;22;31
216215;2;3;8;22;32
216216;2;3;8;22;33
216217;2;3;8;22;34
216218;2;3;8;22;35
216219;2;3;8;22;36
216220;2;3;8;22;37
216221;2;3;8;22;38
216222;2;3;8;22;39
216223;2;3;8;22;40
216224;2;3;8;22;41
216225;2;3;8;22;42
216226;2;3;8;22;43
216227;2;3;8;22;44
216228;2;3;8;22;45
216229;2;3;8;22;46
216230;2;3;8;22;47
216231;2;3;8;22;48
216232;2;3;8;22;49
216233;2;3;8;22;50
216234;2;3;8;23;24
216235;2;3;8;23;25
216236;2;3;8;23;26
216237;2;3;8;23;27
216238;2;3;8;23;28
216239;2;3;8;23;29
216240;2;3;8;23;30
216241;2;3;8;23;31
216242;2;3;8;23;32
216243;2;3;8;23;33
216244;2;3;8;23;34
216245;2;3;8;23;35
216246;2;3;8;23;36
216247;2;3;8;23;37
216248;2;3;8;23;38
216249;2;3;8;23;39
216250;2;3;8;23;40
216251;2;3;8;23;41
216252;2;3;8;23;42
216253;2;3;8;23;43
216254;2;3;8;23;44
216255;2;3;8;23;45
216256;2;3;8;23;46
216257;2;3;8;23;47
216258;2;3;8;23;48
216259;2;3;8;23;49
216260;2;3;8;23;50
216261;2;3;8;24;25
216262;2;3;8;24;26
216263;2;3;8;24;27
216264;2;3;8;24;28
216265;2;3;8;24;29
216266;2;3;8;24;30
216267;2;3;8;24;31
216268;2;3;8;24;32
216269;2;3;8;24;33
216270;2;3;8;24;34
216271;2;3;8;24;35
216272;2;3;8;24;36
216273;2;3;8;24;37
216274;2;3;8;24;38
216275;2;3;8;24;39
216276;2;3;8;24;40
216277;2;3;8;24;41
216278;2;3;8;24;42
216279;2;3;8;24;43
216280;2;3;8;24;44
216281;2;3;8;24;45
216282;2;3;8;24;46
216283;2;3;8;24;47
216284;2;3;8;24;48
216285;2;3;8;24;49
216286;2;3;8;24;50
216287;2;3;8;25;26
216288;2;3;8;25;27
216289;2;3;8;25;28
216290;2;3;8;25;29
216291;2;3;8;25;30
216292;2;3;8;25;31
216293;2;3;8;25;32
216294;2;3;8;25;33
216295;2;3;8;25;34
216296;2;3;8;25;35
216297;2;3;8;25;36
216298;2;3;8;25;37
216299;2;3;8;25;38
216300;2;3;8;25;39
216301;2;3;8;25;40
216302;2;3;8;25;41
216303;2;3;8;25;42
216304;2;3;8;25;43
216305;2;3;8;25;44
216306;2;3;8;25;45
216307;2;3;8;25;46
216308;2;3;8;25;47
216309;2;3;8;25;48
216310;2;3;8;25;49
216311;2;3;8;25;50
216312;2;3;8;26;27
216313;2;3;8;26;28
216314;2;3;8;26;29
216315;2;3;8;26;30
216316;2;3;8;26;31
216317;2;3;8;26;32
216318;2;3;8;26;33
216319;2;3;8;26;34
216320;2;3;8;26;35
216321;2;3;8;26;36
216322;2;3;8;26;37
216323;2;3;8;26;38
216324;2;3;8;26;39
216325;2;3;8;26;40
216326;2;3;8;26;41
216327;2;3;8;26;42
216328;2;3;8;26;43
216329;2;3;8;26;44
216330;2;3;8;26;45
216331;2;3;8;26;46
216332;2;3;8;26;47
216333;2;3;8;26;48
216334;2;3;8;26;49
216335;2;3;8;26;50
216336;2;3;8;27;28
216337;2;3;8;27;29
216338;2;3;8;27;30
216339;2;3;8;27;31
216340;2;3;8;27;32
216341;2;3;8;27;33
216342;2;3;8;27;34
216343;2;3;8;27;35
216344;2;3;8;27;36
216345;2;3;8;27;37
216346;2;3;8;27;38
216347;2;3;8;27;39
216348;2;3;8;27;40
216349;2;3;8;27;41
216350;2;3;8;27;42
216351;2;3;8;27;43
216352;2;3;8;27;44
216353;2;3;8;27;45
216354;2;3;8;27;46
216355;2;3;8;27;47
216356;2;3;8;27;48
216357;2;3;8;27;49
216358;2;3;8;27;50
216359;2;3;8;28;29
216360;2;3;8;28;30
216361;2;3;8;28;31
216362;2;3;8;28;32
216363;2;3;8;28;33
216364;2;3;8;28;34
216365;2;3;8;28;35
216366;2;3;8;28;36
216367;2;3;8;28;37
216368;2;3;8;28;38
216369;2;3;8;28;39
216370;2;3;8;28;40
216371;2;3;8;28;41
216372;2;3;8;28;42
216373;2;3;8;28;43
216374;2;3;8;28;44
216375;2;3;8;28;45
216376;2;3;8;28;46
216377;2;3;8;28;47
216378;2;3;8;28;48
216379;2;3;8;28;49
216380;2;3;8;28;50
216381;2;3;8;29;30
216382;2;3;8;29;31
216383;2;3;8;29;32
216384;2;3;8;29;33
216385;2;3;8;29;34
216386;2;3;8;29;35
216387;2;3;8;29;36
216388;2;3;8;29;37
216389;2;3;8;29;38
216390;2;3;8;29;39
216391;2;3;8;29;40
216392;2;3;8;29;41
216393;2;3;8;29;42
216394;2;3;8;29;43
216395;2;3;8;29;44
216396;2;3;8;29;45
216397;2;3;8;29;46
216398;2;3;8;29;47
216399;2;3;8;29;48
216400;2;3;8;29;49
216401;2;3;8;29;50
216402;2;3;8;30;31
216403;2;3;8;30;32
216404;2;3;8;30;33
216405;2;3;8;30;34
216406;2;3;8;30;35
216407;2;3;8;30;36
216408;2;3;8;30;37
216409;2;3;8;30;38
216410;2;3;8;30;39
216411;2;3;8;30;40
216412;2;3;8;30;41
216413;2;3;8;30;42
216414;2;3;8;30;43
216415;2;3;8;30;44
216416;2;3;8;30;45
216417;2;3;8;30;46
216418;2;3;8;30;47
216419;2;3;8;30;48
216420;2;3;8;30;49
216421;2;3;8;30;50
216422;2;3;8;31;32
216423;2;3;8;31;33
216424;2;3;8;31;34
216425;2;3;8;31;35
216426;2;3;8;31;36
216427;2;3;8;31;37
216428;2;3;8;31;38
216429;2;3;8;31;39
216430;2;3;8;31;40
216431;2;3;8;31;41
216432;2;3;8;31;42
216433;2;3;8;31;43
216434;2;3;8;31;44
216435;2;3;8;31;45
216436;2;3;8;31;46
216437;2;3;8;31;47
216438;2;3;8;31;48
216439;2;3;8;31;49
216440;2;3;8;31;50
216441;2;3;8;32;33
216442;2;3;8;32;34
216443;2;3;8;32;35
216444;2;3;8;32;36
216445;2;3;8;32;37
216446;2;3;8;32;38
216447;2;3;8;32;39
216448;2;3;8;32;40
216449;2;3;8;32;41
216450;2;3;8;32;42
216451;2;3;8;32;43
216452;2;3;8;32;44
216453;2;3;8;32;45
216454;2;3;8;32;46
216455;2;3;8;32;47
216456;2;3;8;32;48
216457;2;3;8;32;49
216458;2;3;8;32;50
216459;2;3;8;33;34
216460;2;3;8;33;35
216461;2;3;8;33;36
216462;2;3;8;33;37
216463;2;3;8;33;38
216464;2;3;8;33;39
216465;2;3;8;33;40
216466;2;3;8;33;41
216467;2;3;8;33;42
216468;2;3;8;33;43
216469;2;3;8;33;44
216470;2;3;8;33;45
216471;2;3;8;33;46
216472;2;3;8;33;47
216473;2;3;8;33;48
216474;2;3;8;33;49
216475;2;3;8;33;50
216476;2;3;8;34;35
216477;2;3;8;34;36
216478;2;3;8;34;37
216479;2;3;8;34;38
216480;2;3;8;34;39
216481;2;3;8;34;40
216482;2;3;8;34;41
216483;2;3;8;34;42
216484;2;3;8;34;43
216485;2;3;8;34;44
216486;2;3;8;34;45
216487;2;3;8;34;46
216488;2;3;8;34;47
216489;2;3;8;34;48
216490;2;3;8;34;49
216491;2;3;8;34;50
216492;2;3;8;35;36
216493;2;3;8;35;37
216494;2;3;8;35;38
216495;2;3;8;35;39
216496;2;3;8;35;40
216497;2;3;8;35;41
216498;2;3;8;35;42
216499;2;3;8;35;43
216500;2;3;8;35;44
216501;2;3;8;35;45
216502;2;3;8;35;46
216503;2;3;8;35;47
216504;2;3;8;35;48
216505;2;3;8;35;49
216506;2;3;8;35;50
216507;2;3;8;36;37
216508;2;3;8;36;38
216509;2;3;8;36;39
216510;2;3;8;36;40
216511;2;3;8;36;41
216512;2;3;8;36;42
216513;2;3;8;36;43
216514;2;3;8;36;44
216515;2;3;8;36;45
216516;2;3;8;36;46
216517;2;3;8;36;47
216518;2;3;8;36;48
216519;2;3;8;36;49
216520;2;3;8;36;50
216521;2;3;8;37;38
216522;2;3;8;37;39
216523;2;3;8;37;40
216524;2;3;8;37;41
216525;2;3;8;37;42
216526;2;3;8;37;43
216527;2;3;8;37;44
216528;2;3;8;37;45
216529;2;3;8;37;46
216530;2;3;8;37;47
216531;2;3;8;37;48
216532;2;3;8;37;49
216533;2;3;8;37;50
216534;2;3;8;38;39
216535;2;3;8;38;40
216536;2;3;8;38;41
216537;2;3;8;38;42
216538;2;3;8;38;43
216539;2;3;8;38;44
216540;2;3;8;38;45
216541;2;3;8;38;46
216542;2;3;8;38;47
216543;2;3;8;38;48
216544;2;3;8;38;49
216545;2;3;8;38;50
216546;2;3;8;39;40
216547;2;3;8;39;41
216548;2;3;8;39;42
216549;2;3;8;39;43
216550;2;3;8;39;44
216551;2;3;8;39;45
216552;2;3;8;39;46
216553;2;3;8;39;47
216554;2;3;8;39;48
216555;2;3;8;39;49
216556;2;3;8;39;50
216557;2;3;8;40;41
216558;2;3;8;40;42
216559;2;3;8;40;43
216560;2;3;8;40;44
216561;2;3;8;40;45
216562;2;3;8;40;46
216563;2;3;8;40;47
216564;2;3;8;40;48
216565;2;3;8;40;49
216566;2;3;8;40;50
216567;2;3;8;41;42
216568;2;3;8;41;43
216569;2;3;8;41;44
216570;2;3;8;41;45
216571;2;3;8;41;46
216572;2;3;8;41;47
216573;2;3;8;41;48
216574;2;3;8;41;49
216575;2;3;8;41;50
216576;2;3;8;42;43
216577;2;3;8;42;44
216578;2;3;8;42;45
216579;2;3;8;42;46
216580;2;3;8;42;47
216581;2;3;8;42;48
216582;2;3;8;42;49
216583;2;3;8;42;50
216584;2;3;8;43;44
216585;2;3;8;43;45
216586;2;3;8;43;46
216587;2;3;8;43;47
216588;2;3;8;43;48
216589;2;3;8;43;49
216590;2;3;8;43;50
216591;2;3;8;44;45
216592;2;3;8;44;46
216593;2;3;8;44;47
216594;2;3;8;44;48
216595;2;3;8;44;49
216596;2;3;8;44;50
216597;2;3;8;45;46
216598;2;3;8;45;47
216599;2;3;8;45;48
216600;2;3;8;45;49
216601;2;3;8;45;50
216602;2;3;8;46;47
216603;2;3;8;46;48
216604;2;3;8;46;49
216605;2;3;8;46;50
216606;2;3;8;47;48
216607;2;3;8;47;49
216608;2;3;8;47;50
216609;2;3;8;48;49
216610;2;3;8;48;50
216611;2;3;8;49;50
406458;3;4;5;6;8
406501;3;4;5;7;8
406544;3;4;5;8;9
406545;3;4;5;8;10
406546;3;4;5;8;11
406547;3;4;5;8;12
406548;3;4;5;8;13
406549;3;4;5;8;14
406550;3;4;5;8;15
406551;3;4;5;8;16
406552;3;4;5;8;17
406553;3;4;5;8;18
406554;3;4;5;8;19
406555;3;4;5;8;20
406556;3;4;5;8;21
406557;3;4;5;8;22
406558;3;4;5;8;23
406559;3;4;5;8;24
406560;3;4;5;8;25
406561;3;4;5;8;26
406562;3;4;5;8;27
406563;3;4;5;8;28
406564;3;4;5;8;29
406565;3;4;5;8;30
406566;3;4;5;8;31
406567;3;4;5;8;32
406568;3;4;5;8;33
406569;3;4;5;8;34
406570;3;4;5;8;35
406571;3;4;5;8;36
406572;3;4;5;8;37
406573;3;4;5;8;38
406574;3;4;5;8;39
406575;3;4;5;8;40
406576;3;4;5;8;41
